month,address,is_warning,reason
3,Päijänteentie 21,0,1401 1402
3,Vääksynkuja 5,0,1401
3,Kumpulantie 1,0,0905
3,Vesannontie 2,0,0601
3,Rautalammintie 2,0,0601
3,Rautalammintie 2,0,0601
3,Rautalammintie 6,0,0601
3,Sammatintie 10,0,0601
3,Sammatintie 10,0,0601
3,Kangasalantie 11,0,0601
3,Hattulantie 5,0,0601
3,Puijon puistikko 0,0,0601
3,Teollisuuskatu 7,0,0905
3,Teollisuuskatu 7,0,0905
3,Sammatintie 7,0,2700 0801 2301
3,Somerontie 24,1,1501
3,Sturenkatu 40,0,0301
3,Mäntsäläntie 1,0,1401
3,Sturenkatu 49,0,0701
3,Somerontie 11,0,0601
3,Somerontie 1,0,0301 1501
3,Hämeentie 105a,0,0905
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Elimäenkatu 30,0,0702
3,Kuortaneenkatu 4,0,0702
3,Kuortaneenkatu 4,0,0702
3,Jämsänkatu 1,0,0301
3,Aleksis Kiven katu 7,0,0301
3,Satamaradankatu 1,0,0101 1403
3,Venttiilikuja 2,0,0401
3,Pernajantie 6,0,0601
3,Kustaankatu 10,0,0601
3,Inarintie 17,0,0601
3,Kuortaneenkatu 4,1,0702
3,Kuortaneenkatu 8,0,0702
3,Kuortaneenkatu 8,0,0702
3,Kuortaneenkatu 8,0,0702
3,Kumpulantie 1,0,1202
3,Kumpulantie 1,0,1202
3,Suvannontie 9,0,0601
3,Hämeentie 105a,0,0905
3,Kumpulantie 5,0,0801
3,Kumpulantie 5,0,0905
3,Konepajankuja 1,0,1504
3,Konepajankuja 1,0,1504
3,Konepajankuja 1,0,1504
3,Kustaankatu 10,0,0601
3,Konepajankuja 1,0,1504
3,Konepajankuja 1,0,1504
3,Konepajankuja 1,0,1504
3,Konepajankuja 1,0,1504
3,Konepajankuja 1,0,1504
3,Konepajankuja 1,0,1504
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Töysänkatu 1,1,0202
3,Töysänkatu 1,1,0202
3,Aleksis Kiven katu 7,0,0301
3,Kumpulantie 11,0,1304
3,Töysänkatu 1,1,0202
3,Elimäenkatu 17,0,0702
3,Satamaradankatu 4,0,0301
3,Kuortaneenkatu 8,0,0702
3,Kuortaneenkatu 8,0,0702
3,Töysänkatu 2,0,1300
3,Suvannontie 12,0,0601
3,Keuruuntie 14,0,0601
3,Suvannontie 23,0,0601
3,Mäkelänkatu 21,0,0701
3,Suvannontie 25,0,0601
3,Ähtärintie 4,0,0601
3,Ähtärintie 8,0,0601
3,Päijänteentie 6,0,0601
3,Mäkelänkatu 1,1,1501
3,Nilsiänkatu 8,1,1402
3,Vanajantie 8,0,0601
3,Vallilantie 27,1,0601
3,Keuruuntie 2,0,0300
3,Päijänteentie 35,0,0301
3,Roineentie 9,0,0601
3,Suvannontie 9,0,0601
3,Nilsiänkatu 6,0,0801
3,Nokiantie 2,0,0301 2001
3,Nilsiänkatu 16,0,1402
3,Nokiantie 2,0,0301 2001
3,Nilsiänkatu 16,0,1401
3,Nokiantie 2,0,2200 2003
3,Nokiantie 2,0,1302
3,Nokiantie 2,0,1301
3,Lemuntie 1,1,2200 1501
3,Lemuntie 11,0,1402
3,Lemuntie 11,1,1402
3,Lemuntie 9,0,0301
3,Lemuntie 11,0,1401
3,Elimäenkatu 30,0,0702
3,Kumpulantie 7,0,0801
3,Kumpulantie 7,0,2301
3,Kumpulantie 7,0,0801
3,Kuortaneenkatu 8,0,0702
3,Kuortaneenkatu 3,0,0702
3,Kuortaneenkatu 2,0,0301
3,Kuortaneenkatu 3,0,0702
3,Elimäenkatu 23,0,0702
3,Töysänkatu 1,0,0702
3,Telekatu 1,0,0702
3,Elimäenkatu 8,0,0702
3,Mäntsäläntie 2,0,1402
3,Nilsiänkatu 3,0,1402
3,Ensi-Kodin tie 3,0,0601
3,Vesannontie 9,0,0601
3,Hämeentie 94,0,1502
3,Hämeentie 94,0,1502
3,Fleminginkatu 34,0,1300
3,Nokiantie 2,0,1402 2104
3,Nokiantie 2,0,2300
3,Nilsiänkatu 16,0,1401
3,Hämeentie 105a,0,0905
3,Eurantie 2,0,0601
3,Inarintie 20,0,0601
3,Satamaradankatu 5,0,0702
3,Jämsänkatu 3,0,1501
3,Kuortaneenkatu 4,0,0702
3,Kuortaneenkatu 1,0,0702
3,Konepajankuja 6,0,1600 2700 2903
3,Konepajanraitti 2,0,1503
3,Konepajankuja 6,0,1600 2700 2903
3,Konepajankuja 6,0,1600 2700 2903
3,Konepajankuja 6,0,1600 2700
3,Inarintie 16,0,0601
3,Ähtärintie 6,0,0601
3,Inarintie 17,0,0601
3,Ähtärintie 6,0,0601
3,Inarintie 8,0,0601
3,Lohjantie 4,0,0601
3,Mäkelänkatu 2,0,0702
3,Mäkelänkatu 2,0,0702
3,Ähtärintie 4,0,2001
3,Teollisuuskatu 3,0,0702
3,Virtaintie 11,0,0601
3,Mäntsäläntie 2,0,1402
3,Nilsiänkatu 2,0,0301
3,Kuortaneenkatu 4,0,0702
3,Ensi-Kodin tie 4,0,0601
3,Kumpulantie 1,0,1202
3,Lemuntie 1,0,1901
3,Jämsänkatu 1,0,1503
3,Kuortaneenkatu 4,0,0702
3,Elimäenkatu 9,0,0702
3,Töysänkatu 2,0,0702
3,Elimäenkatu 22,0,0702
3,Elimäenkatu 12,0,0702
3,Elimäenkatu 9,0,0702
3,Elimäenkatu 9,0,0702
3,Elimäenkatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Elimäenkatu 2,0,0101
3,Nilsiänkatu 16,1,1402
3,Nilsiänkatu 16,0,1402
3,Nokiantie 2,0,1302
3,Lemuntie 1,0,0905
3,Kumpulantie 1,0,1202
3,Kumpulantie 1,0,1202
3,Kumpulantie 1,1,1202
3,Kumpulantie 9,0,0801
3,Kumpulantie 13,0,1302
3,Kuortaneenkatu 1,0,0702
3,Kuortaneenkatu 7,0,0702
3,Aleksis Kiven katu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 8,0,0702
3,Kuortaneenkatu 1,0,0702
3,Kuortaneenkatu 1,0,0702
3,Pälkäneentie 14,0,1401
3,Nilsiänkatu 16,0,1402
3,Nilsiänkatu 16,0,1401
3,Lemuntie 11,0,1402
3,Lemuntie 11,0,1401
3,Aleksis Kiven katu 5,0,0601
3,Lemuntie 11,0,1302
3,Aleksis Kiven katu 11,0,1501
3,Kuortaneenkatu 8,0,0702
3,Kuortaneenkatu 7,0,0702
3,Aleksis Kiven katu 11,0,1901
3,Kuortaneenkatu 7,0,0702
3,Teollisuuskatu 23,0,0702
3,Fleminginkatu 27,0,0601
3,Satamaradankatu 1,0,1403 0101
3,Mäkelänkatu 2,0,0201
3,Satamaradankatu 3,0,0702
3,Fleminginkatu 27,0,0601
3,Elimäenkatu 12,0,0301
3,Elimäenkatu 12,0,0702
3,Kuortaneenkatu 8,0,0702
3,Telekatu 1,0,0702
3,Kuortaneenkatu 4,0,0702
3,Kuortaneenkatu 1,0,0702
3,Elimäenkatu 9,0,0702
3,Elimäenkatu 25,0,0702
3,Elimäenkatu 2,0,0702
3,Elimäenkatu 1,0,0702
3,Nokiankuja 0,0,1202
3,Lemuntie 1,0,1501 2200
3,Lemuntie 1,0,0905
3,Nilsiänkatu 16,1,1402
3,Nokiantie 2,0,2003 2200
3,Nilsiänkatu 16,0,1401
3,Nokiantie 2,0,1302
3,Kuortaneenkatu 7,0,0702
3,Kuortaneenkatu 4,0,0702
3,Kuortaneenkatu 4,0,0702
3,Kuortaneenkatu 1,0,0702
3,Kuortaneenkatu 1,0,0702
3,Kuortaneenkatu 1,0,0702
3,Kuortaneenkatu 1,0,0702
3,Kuortaneenkatu 1,0,0702
3,Päijänteentie 37,0,0601
3,Päijänteentie 14,0,0702
3,Päijänteentie 14,0,0702
3,Päijänteentie 14,0,0702
3,Päijänteentie 14,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 3,0,0301
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Nilsiänkatu 2,0,0301
3,Nilsiänkatu 2,0,0301
3,Somerontie 1,0,0301 1501
3,Päijänteentie 5,0,1600 0401
3,Päijänteentie 5,0,1600 0401
3,Eurantie 2,0,1902
3,Aleksis Kiven katu 5,0,0601
3,Satamaradankatu 5,0,0702
3,Kumpulantie 9,0,0801
3,Kumpulantie 7,0,0801
3,Kuortaneenkatu 8,0,0702
3,Kuortaneenkatu 3,0,0702
3,Kuortaneenkatu 3,0,0702
3,Kuortaneenkatu 1,0,0702
3,Elimäenkatu 25,0,0702
3,Elimäenkatu 9,0,0702
3,Elimäenkatu 2,0,0702
3,Teollisuuskatu 11,0,0801
3,Ensi-Kodin tie 8,0,0601
3,Ensi-Kodin tie 1,0,0601
3,Hämeentie 94,0,1502
3,Hämeentie 94,0,1502
3,Hämeentie 92,0,1502
3,Kumpulantie 13,0,1302
3,Mäntsäläntie 2,0,1402
3,Ähtärintie 8,0,0601
3,Hauhontie 6,0,0601
3,Satamaradankatu 8,0,0702
3,Satamaradankatu 5,0,0702
3,Eurantie 12,0,0601
3,Eurantie 5,0,0701
3,Kangasalantie 2,0,0601
3,Sturenkatu 33,0,0701
3,Sturenkatu 33,0,0701
3,Nilsiänkatu 6,0,2301
3,Nilsiänkatu 6,0,0801
3,Elimäenkatu 16,0,0702
3,Kuortaneenkatu 5,0,0907
3,Kuortaneenkatu 5,0,0907
3,Kuortaneenkatu 5,0,0907
3,Kuortaneenkatu 5,0,2200
3,Sammatintie 6,0,1302
3,Nilsiänkatu 2,0,1301
3,Satamaradankatu 3,0,0702
3,Nilsiänkatu 6,0,1302
3,Nokiantie 2,0,1301
3,Nilsiänkatu 16,0,1401
3,Nokiantie 2,0,1401
3,Päijänteentie 21,0,1400
3,Töysänkatu 1,0,0702
3,Päijänteentie 21,0,1401
3,Päijänteentie 14,0,0702
3,Päijänteentie 14,0,0702
3,Päijänteentie 14,0,0702
3,Töysänkatu 2,0,0702
3,Kuortaneenkatu 2,0,2102
3,Elimäenkatu 15,0,1304
3,Vesannontie 1,0,0601
3,Sammatintie 7,0,1600 2301
3,Teollisuuskatu 26,0,0701
3,Kuortaneenkatu 7,0,0702
3,Kuortaneenkatu 5,0,0907
3,Kuortaneenkatu 5,0,0907
3,Kuortaneenkatu 5,0,0907
3,Kuortaneenkatu 5,0,0907
3,Satamaradankatu 5,0,0702
3,Ensi-Kodin tie 6,0,0601
3,Ensi-Kodin tie 6,0,0601
3,Ensi-Kodin tie 1,0,0601
3,Mäntsäläntie 1,1,0301
3,Nokiantie 2,0,0905
3,Kuortaneenkatu 2,0,0702
3,Nokiantie 2,0,2301
3,Nokiantie 2,0,1301
3,Nokiantie 2,0,1302
3,Nilsiänkatu 8,1,1402
3,Kuortaneenkatu 2,0,0702
3,Nilsiänkatu 3,0,0301
3,Mäntsäläntie 2,0,1402
3,Mäntsäläntie 1,1,0301
3,Elimäenkatu 25,0,0702
3,Töysänkatu 1,0,0702
3,Elimäenkatu 16,0,0702
3,Nilsiänkatu 1,0,1301
3,Nilsiänkatu 6,0,2301
3,Keuruuntie 11,0,0601
3,Keuruuntie 16,0,0601
3,Mäkelänkatu 28,0,0701
3,Mäkelänkatu 26,0,0701
3,Elimäenkatu 25,0,0702
3,Töysänkatu 2,0,0702
3,Töysänkatu 2,0,0702
3,Elimäenkatu 9,0,0702
3,Kustaankatu 10,0,0601
3,Mäkelänkatu 26,0,0701
3,Kumpulantie 1,0,0905
3,Suvannontie 20,0,0601
3,Satamaradankatu 5,0,0702
3,Suvannontie 21,0,0601
3,Satamaradankatu 5,0,0702
3,Suvannontie 20,0,0601
3,Satamaradankatu 5,0,0702
3,Kumpulantie 7,0,2301
3,Kumpulantie 7,0,1501 2003
3,Suvannontie 24,0,0601
3,Kumpulantie 7,0,2301
3,Satamaradankatu 5,0,0702
3,Jämsänkatu 3,0,1502
3,Sahanmäenkuja 2,0,0401
3,Liukulaakerinkuja 2,0,0401
3,Kuortaneenkatu 4,0,0702
3,Kuortaneenkatu 1,0,0702
3,Elimäenkatu 25,0,0702
3,Päijänteentie 35,0,0301
3,Kuortaneenkatu 1,0,0702
3,Päijänteentie 39,0,0601
3,Aleksis Kiven katu 19b,0,0601
3,Suvannontie 1,0,0601
3,Elimäenkatu 2,0,0702
3,Elimäenkatu 12,0,0702
3,Mäntsäläntie 1,0,1402
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Satamaradankatu 5,0,0702
3,Teollisuuskatu 11,0,0905
3,Teollisuuskatu 11,0,0801
3,Satamaradankatu 3,0,0301
3,Nokiantie 2,0,0905
3,Nilsiänkatu 6,0,2301
3,Mäntsäläntie 4,0,0801
3,Kumpulantie 7,0,0801
3,Kumpulantie 7,0,0801
3,Satamaradankatu 5,0,0301
3,Satamaradankatu 3,0,0301
3,Rautalammintie 2,0,0601
3,Rautalammintie 4,0,0601
3,Aleksis Kiven katu 11,0,0601
3,Fleminginkatu 27,0,0601
3,Fleminginkatu 27,0,0601
3,Kumpulantie 1,0,2301
3,Nilsiänkatu 11,0,1402
3,Lemuntie 1,0,1901
3,Nokiantie 1,0,1402
3,Nilsiänkatu 16,0,1401 1402
3,Mäntsäläntie 1,0,1304 2002
3,Mäntsäläntie 1,1,0301
2,Nilsiänkatu 8,0,1403 1504
2,Hattulantie 7,0,0601
2,Hattulantie 1,0,0601
2,Mäntsäläntie 2,0,1404
2,Nilsiänkatu 8,0,1403 2002
2,Lemuntie 1,0,1901
2,Lemuntie 1,0,1504 2200 2104
2,Lemuntie 7,0,0301
2,Lemuntie 9,0,0301
2,Lemuntie 9,0,0301
2,Lemuntie 11,0,1402
2,Lemuntie 11,0,1401 1402
2,Lemuntie 11,0,1401 1402
2,Nilsiänkatu 16,0,1401
2,Nilsiänkatu 16,0,1402
2,Fleminginkatu 27,0,0601
2,Nilsiänkatu 13,0,1304
2,Nilsiänkatu 16,0,1402
2,Fleminginkatu 27,0,0601
2,Nilsiänkatu 16,0,1401
2,Nilsiänkatu 16,0,1401 1402
2,Fleminginkatu 32,0,0601
2,Nokiantie 2,0,1504 0301
2,Nokiantie 1,0,1304
2,Nilsiänkatu 5,0,1402
2,Fleminginkatu 32,0,0601
2,Hämeentie 105a,0,0905
2,Mäkelänkatu 31,0,1504
2,Mäkelänkatu 31,0,1504
2,Mäkelänkatu 31,0,1504
2,Hattulantie 5,0,1600 2700 2903
2,Teollisuuskatu 18,0,1501
2,Somerontie 1,0,0301
2,Somerontie 1,0,1700
2,Nilsiänkatu 3,1,1402
2,Mäntsäläntie 2,0,1404
2,Aleksis Kiven katu 19a,0,1503
2,Kumpulantie 1,0,1202 2200
2,Mäntsäläntie 1,1,0301
2,Mäntsäläntie 1,1,0301
2,Nilsiänkatu 2,0,1302
2,Vesannontie 1,0,0601
2,Päijänteentie 4,0,1401
2,Fleminginkatu 32,0,0601
2,Päijänteentie 2,0,1302
2,Aleksis Kiven katu 5,0,0702
2,Sammatintie 6,0,1402
2,Satamaradankatu 5,0,0702
2,Sammatintie 12,0,0601
2,Satamaradankatu 5,0,0702
2,Karstulantie 10,0,0601
2,Lemuntie 7,0,0301
2,Satamaradankatu 5,0,0300
2,Nokiantie 2,0,0905
2,Satamaradankatu 5,0,0702
2,Lemuntie 11,0,1402
2,Lemuntie 11,0,1401
2,Kumpulantie 1,0,1202
2,Aleksis Kiven katu 5,0,0601
2,Satamaradankatu 5,0,0702
2,Satamaradankatu 5,0,0702
2,Satamaradankatu 5,0,0702
2,Mäntsäläntie 2,0,1402
2,Kustaankatu 10,0,0601
2,Kustaankatu 10,0,0601
2,Kuortaneenkatu 7,0,0702
2,Kuortaneenkatu 8,0,0702
2,Kuortaneenkatu 8,0,0702
2,Kuortaneenkatu 8,0,0702
2,Kuortaneenkatu 8,0,0702
2,Kuortaneenkatu 4,0,0702
2,Kuortaneenkatu 4,0,0702
2,Kuortaneenkatu 4,0,0702
2,Kuortaneenkatu 2,0,0702
2,Päijänteentie 21,0,1402
2,Päijänteentie 21,0,1401
2,Elimäenkatu 8,0,0702
2,Pälkäneentie 2,0,0301
2,Töysänkatu 1,0,0702
2,Töysänkatu 1,0,0702
2,Ensi-Kodin tie 6,0,0601
2,Elimäenkatu 17,0,0702
2,Sturenkatu 27,0,0601
2,Sturenkatu 27,0,0101 0301
2,Vanajantie 22,0,0301
2,Suvannontie 16,0,0601
2,Vallilantie 25,0,0601
2,Vallilantie 25,0,0601
2,Keuruuntie 4,0,0601
2,Keuruuntie 24,0,0801
2,Keuruuntie 24,0,0801
2,Keuruuntie 24,0,0801
2,Kumpulantie 1,0,1202
2,Virtaintie 13,0,0601
2,Roineentie 1,0,0601
2,Roineentie 10,1,0601
2,Teollisuuskatu 7,0,0905
2,Teollisuuskatu 7,0,0905
2,Teollisuuskatu 7,0,0905
2,Kumpulantie 7,0,2301
2,Kumpulantie 7,0,2301
2,Kuortaneenkatu 1,0,0702
2,Kuortaneenkatu 1,0,0702
2,Kuortaneenkatu 1,0,0702
2,Satamaradankatu 5,0,1302
2,Satamaradankatu 5,0,0702
2,Satamaradankatu 5,0,0702
2,Satamaradankatu 5,0,0702
2,Elimäenkatu 15,0,1304
2,Fleminginkatu 32,0,0601
2,Elimäenkatu 8,0,0702
2,Elimäenkatu 12,0,0702
2,Fleminginkatu 27,0,0601
2,Elimäenkatu 12,0,0702
2,Fleminginkatu 32,0,0601
2,Telekatu 1,0,0702
2,Teollisuuskatu 21,0,0701
2,Teollisuuskatu 21,0,1504
2,Teollisuuskatu 5,0,1506
2,Päijänteentie 21,0,1402
2,Vääksynkuja 5,0,1402 1401
2,Ähtärintie 2,0,1501
2,Inarintie 26,0,1401 1402
2,Mäntsäläntie 1,0,1304
2,Nilsiänkatu 3,0,1402
2,Lemunkuja 2,0,0907
2,Lemunkuja 2,0,0907
2,Lemunkuja 2,0,0907
2,Lemunkuja 2,0,0907
2,Lemuntie 8,0,2004
2,Lemuntie 11,1,1903
2,Lemuntie 8,0,2002
2,Liukulaakerinkuja 3,0,0401
2,Lemuntie 8,0,1402 1401
2,Lemuntie 11,0,1401
2,Nilsiänkatu 16,0,1402
2,Nilsiänkatu 2,0,0301
2,Mäntsäläntie 2,0,1402
2,Hauhontie 6,0,0601
2,Päijänteentie 5,0,1600 2903 1501
2,Päijänteentie 21,0,1401
2,Päijänteentie 35,0,0301
2,Teollisuuskatu 3a,0,0702
2,Jämsänkatu 1,0,1503
2,Teollisuuskatu 7,0,0905
2,Teollisuuskatu 7,0,0905
2,Teollisuuskatu 7,0,0905
2,Teollisuuskatu 7,0,0905
2,Teollisuuskatu 7,0,0905
2,Teollisuuskatu 21,0,0702
2,Teollisuuskatu 21,0,0701
2,Elimäenkatu 2,0,0702
2,Elimäenkatu 1,0,0702
2,Elimäenkatu 1,0,0702
2,Elimäenkatu 9,0,0702
2,Kustaankatu 11,0,0601
2,Kustaankatu 10,0,0601
2,Elimäenkatu 16,0,0702
2,Elimäenkatu 22,0,0702
2,Satamaradankatu 5,0,0702
2,Elimäenkatu 24,0,0702
2,Satamaradankatu 3,0,1501
2,Elimäenkatu 23,0,0702
2,Satamaradankatu 5,0,0702
2,Satamaradankatu 3,0,0702
2,Töysänkatu 1,0,0702
2,Teollisuuskatu 7,0,0905
2,Teollisuuskatu 7,0,0905
2,Teollisuuskatu 7,0,0905
2,Nilsiänkatu 3,0,1402
2,Pälkäneentie 13,0,1501
2,Pälkäneentie 5,0,1504
2,Mäntsäläntie 4,0,2301
2,Nokiantie 1,0,1304
2,Nilsiänkatu 16,0,1401
2,Lemuntie 11,0,1401 1402
2,Lemuntie 8,0,1402
2,Lemuntie 11,0,1401 1402
2,Pälkäneentie 14,0,1404
2,Nilsiänkatu 16,0,1402 1401
2,Nilsiänkatu 16,0,1402
2,Lemuntie 1,0,1901
2,Mäkelänrinne 3,0,0701
2,Somerontie 11,0,1504 2104
2,Päijänteentie 21,0,1402
2,Sturenkatu 23,0,1504 2104
2,Nilsiänkatu 8,0,1402
2,Nilsiänkatu 16,0,1402
2,Nilsiänkatu 16,0,1401
2,Kumpulantie 1,0,1200
2,Kumpulantie 1,1,2200
2,Kuortaneenkatu 1,0,0702
2,Nilsiänkatu 3,0,1402
2,Nilsiänkatu 16,0,1401
2,Nokiantie 2,0,0905
2,Lemuntie 11,0,1401
2,Töysänkatu 1,0,0702
2,Telekatu 2,0,0702
2,Teollisuuskatu 15,0,1505
2,Mäkelänkatu 22,0,0701
2,Ensi-Kodin tie 6,0,0601
2,Keuruuntie 4,0,2001
2,Suvannontie 7,0,0601
2,Satamaradankatu 3,0,0301
2,Somerontie 1,0,0301 1501
2,Somerontie 1,0,0301 1501
2,Somerontie 1,0,0301 1501
2,Somerontie 1,0,1501 0301
2,Nilsiänkatu 6,0,2301 0301
2,Mäntsäläntie 4,0,0801
2,Hattulantie 1,0,0601
2,Satamaradankatu 3,0,0301
2,Teollisuuskatu 13,0,0701
2,Teollisuuskatu 15,0,0702
2,Kustaankatu 11,0,2003 2101
2,Somerontie 24,0,1501
2,Somerontie 1,0,0301
2,Somerontie 1,0,0301
2,Nilsiänkatu 8,0,1402
2,Mäntsäläntie 4,0,2301
2,Rullalaakerinkuja 1,0,0401
2,Nokiantie 1,0,1304
2,Mäkelänkatu 31,0,1501
2,Nilsiänkatu 8,0,1400
2,Nokiantie 2,0,1400
2,Ensi-Kodin tie 6,0,1300
2,Kumpulantie 1,1,0301
2,Elimäenkatu 6,0,0702
2,Elimäenkatu 5,1,0702
2,Elimäenkatu 9,0,0301
2,Vanajantie 25,1,0300
2,Mäkelänkatu 26,0,0701
2,Nilsiänkatu 6,0,1304
2,Virtaintie 11,0,0601
2,Mäntsäläntie 2,0,1402
2,Pernajantie 6,0,0601
2,Pernajantie 6,0,0601
2,Nilsiänkatu 6,0,1302
2,Kangasalantie 6,1,0601
2,Kangasalantie 4,0,0601
2,Sammatintie 10,0,0601
2,Sammatintie 12,0,0601
2,Sammatintie 12,0,0601
2,Rautalammintie 4,0,0601
2,Rautalammintie 1,0,0601
2,Satamaradankatu 5,0,0702
2,Satamaradankatu 5,0,0702
2,Päijänteentie 14,0,0702
2,Päijänteentie 12,0,0702
2,Päijänteentie 12,0,0702
2,Kumpulantie 1,0,1200 2200
2,Vääksynkuja 4,0,1402
2,Päijänteentie 21,0,1403
2,Suvannontie 3,0,1302
2,Elimäenkatu 16,0,0702
2,Elimäenkatu 16,0,0702
2,Töysänkatu 1,0,0702
2,Elimäenkatu 15,0,0702
2,Puijonkatu 1,0,1302
2,Kuortaneenkatu 4,0,0702
2,Kuortaneenkatu 4,0,0702
2,Elimäenkatu 30,0,0702
2,Ähtärintie 2,0,0301
2,Ähtärintie 1,0,0601
2,Elimäenkatu 20,0,0702
2,Elimäenkatu 25,0,0702
2,Sturenkatu 31,0,0701
2,Elimäenkatu 17,0,0702
2,Elimäenkatu 16,0,0301
2,Vääksynkuja 5,0,1404
2,Päijänteentie 12,0,1404
2,Kumpulantie 1,0,0905
2,Päijänteentie 21,0,1403
2,Kumpulantie 1,0,1200 2200
2,Kumpulantie 1,0,1200
2,Päijänteentie 37,0,0601 2001
2,Nilsiänkatu 3,0,1404
2,Ensi-Kodin tie 3,0,0601
2,Nilsiänkatu 8,0,1404
2,Nilsiänkatu 16,0,1402
2,Kuortaneenkatu 1,0,0702
2,Satamaradankatu 5,0,2002
2,Satamaradankatu 5,0,2600
2,Eurantie 2,0,1403
2,Elimäenkatu 24,0,0702
2,Elimäenkatu 25,0,0702
2,Elimäenkatu 25,0,0702
2,Satamaradankatu 5,0,0702
2,Satamaradankatu 8,0,0702 2001
2,Satamaradankatu 5,0,0702
2,Virtaintie 9,0,0601
2,Satamaradankatu 5,0,0702
2,Virtaintie 3,0,0601
2,Satamaradankatu 5,0,0301 2200
2,Suvannontie 4,0,0601
2,Elimäenkatu 5,0,0700
2,Päijänteentie 14,0,0702
2,Päijänteentie 14,0,0702
2,Elimäenkatu 30,0,0702
2,Päijänteentie 12,0,0702
2,Lemuntie 11,0,1401
2,Nokiantie 2,0,0905
2,Vääksynkuja 5,0,0601
2,Vääksynkuja 5,0,1402
2,Päijänteentie 12,0,1402 0702
2,Nilsiänkatu 6,0,1402
2,Nilsiänkatu 6,0,0801 0801
2,Päijänteentie 10,0,1401 1402
2,Nilsiänkatu 6,0,1302
2,Päijänteentie 29,0,0601
2,Mäntsäläntie 2,1,1402
2,Päijänteentie 33,1,2001
2,Päijänteentie 35,1,2001
2,Päijänteentie 37,1,2001
2,Päijänteentie 39,0,0601
2,Päijänteentie 39,0,0601
2,Päijänteentie 41,0,0601
2,Päijänteentie 43,0,0601
2,Suvannontie 2,1,2001
2,Suvannontie 3,0,1302
2,Fleminginkatu 34,0,1301
2,Nilsiänkatu 6,0,1302
2,Kuortaneenkatu 2,0,0301
2,Kuortaneenkatu 1,0,0702
2,Kuortaneenkatu 3,0,0907
2,Kuortaneenkatu 3,0,0907
2,Eurantie 2,0,1401
2,Sammatintie 5,0,1501
2,Sammatintie 5,0,1501
2,Sammatintie 5,0,1501
2,Sammatintie 5,0,1501
2,Nilsiänkatu 6,0,1302
2,Liukulaakerinkuja 3,0,0401
2,Sahanmäenkuja 2,0,0401
2,Aleksis Kiven katu 31,0,1401
2,Aleksis Kiven katu 31,0,1401
2,Mäntsäläntie 2,0,1402
2,Kumpulantie 7,0,0801
2,Kumpulantie 7,0,0801
2,Kumpulantie 7,0,0801
2,Kuortaneenkatu 4,0,0702
2,Kuortaneenkatu 1,0,0702
2,Kuortaneenkatu 1,0,0702
2,Elimäenkatu 30,0,0702
2,Elimäenkatu 25,0,0702
2,Mäntsäläntie 2,0,1402
2,Kumpulantie 1,0,1200 2200
2,Kumpulantie 1,0,1200
2,Kumpulantie 1,0,1200
2,Kumpulantie 1,1,1200
2,Kumpulantie 1,0,0401 2200
2,Kuortaneenkatu 3,0,0907
2,Kuortaneenkatu 5,0,0907
2,Kuortaneenkatu 3,0,0907
2,Kuortaneenkatu 5,0,0907
2,Kuortaneenkatu 5,0,0907
2,Kuortaneenkatu 5,0,0907
2,Kuortaneenkatu 5,0,0907
2,Kuortaneenkatu 3,0,0907
2,Kuortaneenkatu 3,0,0907
2,Elimäenkatu 8,0,0702
2,Elimäenkatu 6,0,0702
2,Elimäenkatu 5,1,0100
2,Sammatintie 12,0,0601
2,Sammatintie 12,0,0601
2,Kangasalantie 9,0,0601
2,Kangasalantie 9,0,1302
2,Mäkelänkatu 52,0,0301 2200
2,Mäkelänkatu 45,1,0701
2,Rautalammintie 1,0,0601
2,Lemuntie 2,0,2103
2,Lemuntie 2,1,2101
2,Elimäenkatu 17,0,0702
2,Konepajankuja 6,0,1600 2903
2,Hauhontie 2,0,0601
2,Keiteleentie 9,0,0301
2,Konepajankuja 6,0,1600 2903 2700
2,Konepajankuja 6,0,1600 2700 2903
2,Konepajankuja 6,0,1600 2903 2700
2,Konepajankuja 6,0,1600 2700
2,Elimäenkatu 5,0,1303
2,Elimäenkatu 12,0,0702
2,Elimäenkatu 20,0,0702
2,Elimäenkatu 25,0,0702
2,Elimäenkatu 5,0,0702
2,Elimäenkatu 15,0,0702
2,Elimäenkatu 8,0,0702
2,Vesannontie 2,0,2002
2,Elimäenkatu 16,0,0301 2200
2,Elimäenkatu 16,0,0702
2,Elimäenkatu 16,0,0702
2,Satamaradankatu 3,1,1501
